,age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
302,94,1,34744.0,15,10.0,0,0,4,4,0,0.0,0.0,38.0,38,<=50K
303,82,3,98114.0,11,9.0,0,3,3,4,0,0.0,0.0,40.0,38,<=50K
304,76,3,109667.0,15,10.0,4,5,3,4,1,0.0,0.0,16.0,38,<=50K
305,93,1,263690.0,9,13.0,4,9,4,2,1,0.0,0.0,40.0,38,<=50K
306,89,3,147430.0,11,9.0,2,0,3,4,0,0.0,0.0,40.0,38,<=50K
307,80,3,224238.0,9,13.0,4,0,3,4,1,0.0,0.0,40.0,38,<=50K
308,98,4,212894.0,9,13.0,2,3,0,4,1,0.0,0.0,60.0,38,>50K
309,107,5,136708.0,11,9.0,2,11,0,1,1,3103.0,0.0,84.0,39,<=50K
310,112,1,38573.0,7,12.0,2,12,0,4,1,0.0,0.0,45.0,38,>50K
311,78,3,197200.0,15,10.0,4,5,3,4,1,0.0,0.0,40.0,38,<=50K
312,108,5,182796.0,15,10.0,2,4,0,4,1,0.0,0.0,60.0,38,<=50K
313,100,3,184527.0,9,13.0,0,3,4,4,0,4934.0,0.0,45.0,38,>50K
314,90,3,145231.0,11,9.0,2,0,5,4,0,4064.0,0.0,35.0,38,<=50K
315,107,3,43354.0,15,10.0,0,2,1,4,1,0.0,0.0,42.0,38,>50K
316,76,3,318865.0,15,10.0,4,9,1,4,1,0.0,0.0,40.0,38,<=50K
317,75,3,355712.0,15,10.0,4,11,1,4,0,0.0,0.0,25.0,38,<=50K
318,93,3,98776.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
319,124,3,257557.0,11,9.0,2,6,0,2,1,0.0,0.0,40.0,38,>50K
320,78,3,102258.0,15,10.0,0,10,1,4,1,0.0,0.0,40.0,38,<=50K
321,112,4,170287.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
322,93,3,243409.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
323,108,3,55608.0,3,2.0,2,6,0,4,1,0.0,0.0,40.0,25,<=50K
324,82,3,248057.0,11,9.0,5,5,3,4,1,0.0,0.0,40.0,32,<=50K
325,89,3,95530.0,12,14.0,2,9,0,4,1,0.0,0.0,50.0,38,<=50K
326,101,1,54038.0,12,14.0,0,9,4,4,0,0.0,0.0,42.0,38,<=50K
327,74,3,161245.0,1,7.0,4,7,3,4,1,0.0,0.0,15.0,38,<=50K
328,99,5,388725.0,15,10.0,2,4,0,4,1,0.0,0.0,60.0,38,>50K
329,120,5,71807.0,10,16.0,2,9,0,4,1,15024.0,0.0,50.0,38,>50K
330,74,3,228216.0,11,9.0,4,5,3,4,1,0.0,0.0,20.0,38,<=50K
331,76,3,303121.0,15,10.0,4,9,3,4,1,0.0,0.0,45.0,38,<=50K
332,113,3,78020.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
333,97,3,249254.0,11,9.0,0,0,4,4,0,3674.0,0.0,42.0,38,<=50K
334,90,3,87218.0,12,14.0,2,3,0,4,1,0.0,1887.0,50.0,38,>50K
335,75,3,304299.0,11,9.0,4,11,4,4,0,0.0,0.0,40.0,38,<=50K
336,100,3,196234.0,6,5.0,0,7,4,4,0,0.0,0.0,55.0,5,<=50K
337,112,3,197875.0,0,6.0,6,7,4,4,0,0.0,0.0,40.0,38,<=50K
338,92,4,48063.0,11,9.0,2,4,0,4,1,0.0,0.0,80.0,38,<=50K
339,104,3,253596.0,9,13.0,0,3,4,4,0,0.0,0.0,48.0,38,<=50K
340,85,3,39257.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,>50K
341,89,3,56150.0,9,13.0,4,2,1,4,1,2174.0,0.0,40.0,38,<=50K
342,87,3,179415.0,4,3.0,2,7,0,4,1,0.0,0.0,40.0,25,<=50K
343,95,3,252445.0,12,14.0,2,9,0,4,1,0.0,0.0,45.0,38,>50K
344,122,3,275918.0,11,9.0,2,3,0,4,1,10605.0,0.0,40.0,38,>50K
345,83,3,106562.0,9,13.0,4,9,1,4,0,0.0,0.0,50.0,38,>50K
346,95,3,198654.0,11,9.0,0,3,4,2,0,99999.0,0.0,40.0,38,>50K
347,115,3,107318.0,5,4.0,2,2,0,4,1,5178.0,0.0,50.0,38,>50K
348,82,3,181896.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,38,<=50K
349,87,3,106014.0,8,11.0,0,2,4,4,1,0.0,0.0,40.0,38,<=50K
350,101,3,319993.0,11,9.0,6,9,4,4,0,0.0,0.0,40.0,25,<=50K
351,79,3,197997.0,11,9.0,4,5,3,4,1,0.0,0.0,30.0,38,<=50K
352,92,1,173542.0,11,9.0,0,0,4,4,0,0.0,0.0,40.0,38,<=50K
353,90,3,207564.0,15,10.0,2,7,5,4,0,0.0,0.0,12.0,38,>50K
354,88,3,224462.0,11,9.0,2,13,0,4,1,0.0,0.0,84.0,38,>50K
355,93,3,123361.0,9,13.0,2,9,0,2,1,0.0,0.0,50.0,38,>50K
356,89,3,90409.0,9,13.0,4,11,1,4,1,0.0,0.0,45.0,38,<=50K
357,106,5,165001.0,14,15.0,2,9,0,4,1,99999.0,0.0,80.0,38,>50K
358,88,0,149573.0,7,12.0,4,10,1,2,1,0.0,0.0,40.0,38,<=50K
359,91,3,249456.0,9,13.0,4,0,3,2,0,0.0,0.0,40.0,38,<=50K
360,93,3,149898.0,1,7.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
361,100,3,292985.0,15,10.0,0,2,1,4,1,0.0,0.0,60.0,38,<=50K
362,113,3,50223.0,15,10.0,0,5,2,4,1,0.0,0.0,25.0,38,<=50K
363,85,1,400074.0,15,10.0,2,3,3,4,0,0.0,0.0,40.0,38,<=50K
364,111,3,197399.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,>50K
365,99,4,209547.0,14,15.0,2,9,0,4,1,0.0,0.0,25.0,38,>50K
366,99,3,52433.0,15,10.0,2,11,0,4,1,0.0,0.0,70.0,38,<=50K
367,101,5,355978.0,15,10.0,2,11,0,4,1,0.0,0.0,60.0,38,>50K
368,89,5,48214.0,12,14.0,2,9,5,4,0,0.0,0.0,8.0,38,<=50K
369,82,3,190873.0,0,6.0,0,7,4,4,0,0.0,0.0,40.0,10,<=50K
370,79,3,278390.0,15,10.0,2,11,0,4,1,0.0,0.0,68.0,38,<=50K
371,97,3,203217.0,5,4.0,5,2,1,4,1,0.0,0.0,40.0,25,<=50K
372,80,3,279175.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
373,103,5,194590.0,9,13.0,2,11,0,4,1,0.0,0.0,44.0,38,<=50K
374,90,5,198813.0,11,9.0,4,2,3,4,1,0.0,0.0,45.0,38,<=50K
375,96,3,187294.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,>50K
376,84,3,302903.0,9,13.0,2,9,5,1,0,0.0,1485.0,40.0,38,<=50K
377,80,3,154835.0,11,9.0,4,3,3,1,0,0.0,0.0,40.0,34,<=50K
378,129,3,73402.0,15,10.0,2,9,0,4,1,0.0,0.0,10.0,38,<=50K
379,79,3,100345.0,11,9.0,4,2,2,4,1,0.0,0.0,15.0,38,<=50K
380,99,5,126320.0,11,9.0,2,3,0,2,1,0.0,0.0,40.0,38,>50K
381,82,3,142226.0,9,13.0,0,12,1,4,0,0.0,0.0,40.0,38,<=50K
382,114,5,112076.0,10,16.0,1,3,5,4,0,0.0,1485.0,35.0,38,>50K
383,108,3,225339.0,11,9.0,6,0,4,2,0,0.0,0.0,35.0,38,<=50K
384,85,3,211208.0,1,7.0,2,13,0,4,1,0.0,0.0,99.0,38,>50K
385,103,3,200808.0,1,7.0,2,7,0,4,1,0.0,0.0,35.0,3,<=50K
386,105,3,220618.0,11,9.0,0,0,4,2,0,0.0,0.0,37.0,38,<=50K
387,96,3,210493.0,1,7.0,6,0,4,4,0,0.0,0.0,40.0,38,<=50K
388,118,5,369734.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,<=50K
389,105,3,27898.0,11,9.0,2,3,0,4,1,0.0,1977.0,55.0,38,>50K
390,106,3,138193.0,9,13.0,0,9,2,4,0,0.0,0.0,50.0,38,>50K
391,87,3,224234.0,11,9.0,4,13,3,2,1,0.0,0.0,40.0,38,<=50K
392,104,1,188741.0,12,14.0,4,9,1,4,0,0.0,0.0,50.0,38,<=50K
393,80,3,183772.0,11,9.0,4,2,4,4,0,0.0,0.0,40.0,38,<=50K
394,97,3,155041.0,11,9.0,4,9,3,4,0,3418.0,0.0,40.0,38,<=50K
395,93,3,79586.0,11,9.0,5,6,3,1,1,0.0,0.0,60.0,38,<=50K
396,101,3,355781.0,9,13.0,2,3,0,1,1,0.0,0.0,45.0,23,>50K
397,119,3,156158.0,11,9.0,2,9,0,4,1,0.0,0.0,16.0,38,<=50K
398,92,3,116358.0,12,14.0,2,3,0,1,1,0.0,0.0,45.0,18,<=50K
399,101,3,59287.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
400,97,3,138868.0,9,13.0,4,11,1,4,0,0.0,0.0,40.0,38,<=50K
401,82,3,185885.0,7,12.0,4,12,2,4,0,0.0,0.0,20.0,38,<=50K
402,73,3,40299.0,1,7.0,4,11,3,4,0,0.0,0.0,25.0,38,<=50K
403,83,3,500068.0,11,9.0,2,7,0,4,1,0.0,0.0,36.0,38,<=50K
404,99,3,51494.0,11,9.0,2,6,0,4,1,0.0,0.0,65.0,38,<=50K
405,91,3,179481.0,11,9.0,4,13,3,4,1,0.0,0.0,55.0,38,<=50K
406,94,3,365907.0,9,13.0,0,0,4,4,0,0.0,0.0,40.0,38,<=50K
407,82,3,284343.0,11,9.0,4,6,1,4,1,0.0,0.0,40.0,38,<=50K
408,84,3,204862.0,15,10.0,4,3,3,4,0,0.0,0.0,40.0,38,<=50K
409,94,3,272476.0,9,13.0,2,9,5,4,0,0.0,0.0,24.0,38,>50K
410,92,3,175130.0,1,7.0,0,13,4,4,0,0.0,0.0,40.0,38,<=50K
411,89,3,118941.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,>50K
412,75,3,164339.0,11,9.0,4,5,3,4,1,1055.0,0.0,70.0,38,<=50K
413,78,3,213291.0,7,12.0,4,9,3,4,1,0.0,0.0,25.0,38,<=50K
414,98,0,55457.0,0,6.0,2,0,0,4,1,0.0,0.0,40.0,25,<=50K
415,106,3,280292.0,0,6.0,2,13,0,4,1,0.0,0.0,40.0,38,>50K
416,86,3,446894.0,11,9.0,2,5,0,4,1,0.0,0.0,30.0,38,<=50K
417,93,6,67083.0,15,10.0,2,9,2,1,1,0.0,0.0,40.0,0,<=50K
418,110,4,159219.0,14,15.0,2,9,0,4,1,99999.0,0.0,40.0,38,>50K
419,108,4,168539.0,9,13.0,4,3,1,4,1,0.0,0.0,40.0,38,<=50K
420,121,3,88145.0,3,2.0,2,5,0,3,1,0.0,0.0,40.0,38,<=50K
421,89,3,150309.0,11,9.0,0,2,1,4,0,0.0,0.0,40.0,38,<=50K
422,81,3,122999.0,15,10.0,4,12,2,4,1,0.0,0.0,40.0,38,<=50K
423,80,3,302195.0,9,13.0,4,11,1,4,1,0.0,0.0,45.0,38,<=50K
424,82,3,210982.0,8,11.0,5,0,4,2,0,114.0,0.0,40.0,38,<=50K
425,95,3,177140.0,11,9.0,5,0,1,4,1,0.0,0.0,40.0,38,>50K
426,115,3,113838.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,<=50K
427,85,3,97165.0,15,10.0,4,0,4,4,0,0.0,0.0,40.0,38,<=50K
428,103,3,104301.0,1,7.0,4,7,3,4,0,0.0,0.0,45.0,38,<=50K
429,79,3,192028.0,15,10.0,4,9,3,4,0,0.0,0.0,35.0,38,<=50K
430,120,4,115931.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,<=50K
431,77,3,147280.0,11,9.0,4,7,3,3,1,0.0,0.0,20.0,38,<=50K
432,88,3,185433.0,15,10.0,2,0,5,2,0,0.0,0.0,40.0,38,>50K
433,82,3,599057.0,11,9.0,4,3,1,2,0,0.0,0.0,37.0,38,<=50K
434,75,3,50626.0,15,10.0,4,9,3,2,0,0.0,0.0,20.0,38,<=50K
435,118,5,71467.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
436,88,3,183977.0,9,13.0,2,2,0,4,1,0.0,0.0,55.0,38,>50K
437,131,3,26586.0,0,6.0,3,9,1,4,0,0.0,0.0,5.0,38,<=50K
438,101,5,196858.0,11,9.0,2,3,0,4,1,0.0,0.0,60.0,38,<=50K
439,87,3,160594.0,9,13.0,2,3,0,4,1,0.0,1887.0,50.0,38,>50K
440,88,3,65278.0,11,9.0,2,0,0,4,1,2580.0,0.0,40.0,38,<=50K
441,80,3,102258.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,<=50K
442,81,3,196947.0,9,13.0,4,11,3,4,0,0.0,0.0,40.0,38,<=50K
443,97,5,233150.0,11,9.0,2,3,0,4,1,0.0,0.0,60.0,38,<=50K
444,74,3,42857.0,15,10.0,4,11,3,4,0,0.0,0.0,20.0,38,<=50K
445,100,3,118059.0,10,16.0,2,9,0,4,1,0.0,0.0,55.0,38,>50K
446,96,3,169262.0,15,10.0,2,3,0,4,1,3411.0,0.0,50.0,38,<=50K
447,83,3,95108.0,9,13.0,4,9,1,4,1,0.0,0.0,40.0,38,<=50K
448,79,3,161092.0,9,13.0,4,0,3,4,1,0.0,0.0,40.0,38,<=50K
449,77,3,345253.0,15,10.0,4,0,1,3,1,2174.0,0.0,40.0,38,<=50K
450,93,6,111275.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,<=50K
451,121,5,178878.0,11,9.0,2,4,0,4,1,0.0,0.0,48.0,38,<=50K
452,99,0,157237.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
453,101,3,155664.0,11,9.0,4,0,1,4,1,0.0,0.0,44.0,38,<=50K
454,80,6,322658.0,9,13.0,4,3,1,4,0,0.0,0.0,40.0,38,<=50K
455,80,3,208503.0,15,10.0,4,6,1,4,1,0.0,0.0,42.0,38,<=50K
456,75,1,223326.0,15,10.0,4,10,3,4,1,0.0,1721.0,35.0,38,<=50K
457,93,3,20308.0,9,13.0,2,9,0,4,1,0.0,0.0,65.0,38,>50K
458,80,3,124751.0,11,9.0,4,0,3,4,0,0.0,0.0,35.0,38,<=50K
459,90,3,113364.0,15,10.0,2,6,0,4,1,0.0,0.0,40.0,10,<=50K
460,106,6,196900.0,11,9.0,2,7,5,4,0,0.0,0.0,39.0,38,<=50K
461,92,3,168170.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,32,<=50K
462,95,3,205338.0,9,13.0,2,11,0,4,1,0.0,0.0,60.0,38,<=50K
463,100,5,98806.0,5,4.0,2,2,0,4,1,0.0,0.0,38.0,38,<=50K
464,101,6,226452.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,<=50K
465,88,6,479179.0,1,7.0,4,10,3,4,1,0.0,0.0,40.0,38,<=50K
466,103,0,471990.0,12,14.0,2,3,0,2,1,0.0,0.0,40.0,38,>50K
467,106,3,44728.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,<=50K
468,88,3,33117.0,8,11.0,2,7,0,4,1,0.0,0.0,40.0,38,<=50K
469,75,3,264876.0,11,9.0,4,5,3,4,1,0.0,0.0,40.0,38,<=50K
470,75,3,47235.0,15,10.0,4,9,3,4,0,0.0,0.0,20.0,38,<=50K
471,84,6,293628.0,12,14.0,0,9,1,4,1,0.0,0.0,10.0,38,<=50K
472,84,3,193122.0,11,9.0,0,11,2,4,1,0.0,0.0,50.0,38,<=50K
473,95,0,149347.0,12,14.0,4,9,1,4,1,0.0,0.0,40.0,30,>50K
474,77,3,129172.0,15,10.0,4,7,1,4,1,2907.0,0.0,40.0,38,<=50K
475,129,5,151255.0,15,10.0,6,4,1,4,0,0.0,0.0,75.0,38,<=50K
476,95,3,98886.0,5,4.0,2,7,0,4,1,4508.0,0.0,40.0,25,<=50K
477,81,3,238673.0,15,10.0,4,6,1,4,1,0.0,0.0,40.0,38,<=50K
478,87,3,137991.0,15,10.0,1,11,5,4,0,0.0,0.0,20.0,38,<=50K
479,107,3,85942.0,15,10.0,0,11,1,4,0,0.0,0.0,32.0,38,<=50K
480,95,3,85783.0,9,13.0,2,0,5,4,0,0.0,0.0,28.0,38,<=50K
481,87,3,174789.0,9,13.0,0,5,3,4,1,0.0,0.0,40.0,38,<=50K
482,77,3,457162.0,15,10.0,4,11,3,2,1,0.0,0.0,17.0,38,<=50K
483,102,3,176026.0,9,13.0,0,3,1,4,1,27828.0,0.0,50.0,38,>50K
484,129,3,88594.0,11,9.0,0,3,1,4,0,0.0,0.0,35.0,38,<=50K
485,97,3,311101.0,11,9.0,0,2,1,4,1,0.0,0.0,40.0,38,<=50K
486,76,3,273989.0,11,9.0,4,13,3,4,1,0.0,0.0,40.0,38,<=50K
487,83,3,370242.0,7,12.0,4,7,1,4,1,0.0,0.0,30.0,38,<=50K
488,80,3,194630.0,9,13.0,4,9,1,4,1,0.0,0.0,35.0,38,<=50K
489,76,3,313817.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
490,95,3,195843.0,8,11.0,4,6,3,4,1,0.0,0.0,40.0,38,<=50K
491,83,3,203160.0,9,13.0,4,5,1,4,1,0.0,0.0,28.0,38,<=50K
492,89,3,175856.0,1,7.0,2,11,0,4,1,0.0,0.0,60.0,38,<=50K
493,89,3,75435.0,11,9.0,2,5,0,0,1,0.0,0.0,40.0,38,<=50K
494,92,6,291676.0,6,5.0,2,2,0,2,1,0.0,0.0,40.0,38,<=50K
495,111,3,192869.0,15,10.0,2,3,0,4,1,0.0,0.0,36.0,38,<=50K
496,75,3,124464.0,15,10.0,4,6,3,4,1,0.0,0.0,40.0,38,<=50K
497,91,3,98776.0,11,9.0,4,3,1,4,1,0.0,0.0,60.0,38,<=50K
498,90,3,107960.0,4,3.0,4,6,2,1,1,0.0,0.0,40.0,24,<=50K
499,118,6,312286.0,14,15.0,0,9,1,4,0,0.0,0.0,35.0,38,<=50K
500,89,5,48520.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,>50K
501,95,3,224541.0,6,5.0,2,2,0,4,1,4386.0,0.0,55.0,25,<=50K
502,92,1,237713.0,15,10.0,2,12,0,4,1,0.0,0.0,40.0,38,<=50K
503,97,3,309990.0,9,13.0,0,0,4,4,0,0.0,0.0,33.0,38,<=50K
504,95,5,37019.0,11,9.0,2,2,0,4,1,0.0,0.0,60.0,38,<=50K
505,94,3,48976.0,11,9.0,2,9,5,4,0,0.0,1887.0,10.0,38,>50K
506,74,3,170183.0,11,9.0,4,0,3,4,0,0.0,0.0,10.0,38,<=50K
507,117,3,142988.0,15,10.0,2,3,0,4,1,15024.0,0.0,45.0,38,>50K
508,76,0,163205.0,8,11.0,4,0,3,4,0,0.0,0.0,36.0,38,<=50K
509,91,5,455379.0,11,9.0,2,13,0,4,1,0.0,0.0,65.0,38,>50K
510,83,3,104423.0,11,9.0,4,6,3,4,1,0.0,0.0,40.0,38,<=50K
511,122,3,104936.0,0,6.0,6,7,4,4,0,0.0,0.0,38.0,38,<=50K
512,77,3,542610.0,11,9.0,4,13,2,2,1,0.0,0.0,40.0,38,<=50K
513,76,3,208117.0,15,10.0,4,7,3,4,0,0.0,0.0,18.0,38,<=50K
514,90,3,105141.0,15,10.0,0,0,3,4,1,0.0,0.0,40.0,38,<=50K
515,119,3,156120.0,4,3.0,4,8,1,4,0,0.0,0.0,50.0,38,<=50K
516,76,3,38455.0,11,9.0,4,9,4,4,1,0.0,0.0,40.0,38,<=50K
517,87,3,213339.0,11,9.0,5,12,1,4,0,0.0,0.0,40.0,38,<=50K
518,97,3,177989.0,10,16.0,2,9,0,4,1,0.0,2051.0,60.0,38,<=50K
519,120,6,107732.0,3,2.0,2,4,0,3,1,0.0,0.0,45.0,3,<=50K
520,88,3,312403.0,9,13.0,4,3,1,4,0,0.0,0.0,40.0,38,<=50K
521,86,1,176992.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,>50K
522,92,5,84294.0,9,13.0,2,4,0,4,1,0.0,0.0,72.0,38,<=50K
523,78,3,143062.0,15,10.0,4,4,3,4,1,0.0,0.0,12.0,38,<=50K
524,109,1,139671.0,15,10.0,2,3,0,4,1,0.0,0.0,50.0,38,<=50K
525,106,3,116814.0,11,9.0,6,0,1,0,0,0.0,0.0,40.0,38,<=50K
526,92,3,37778.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
527,97,4,240900.0,1,7.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
528,111,3,202652.0,9,13.0,4,3,1,4,0,0.0,0.0,35.0,38,<=50K
529,94,3,52187.0,9,13.0,2,11,0,4,1,15024.0,0.0,50.0,38,>50K
530,84,3,349751.0,9,13.0,4,3,1,2,1,2174.0,0.0,50.0,38,<=50K
531,80,1,238384.0,9,13.0,4,9,3,4,0,0.0,0.0,37.0,38,<=50K
532,116,3,209844.0,15,10.0,0,0,2,4,0,0.0,0.0,40.0,38,<=50K
533,110,3,333301.0,0,6.0,2,7,0,2,1,0.0,0.0,40.0,38,<=50K
534,83,4,214974.0,11,9.0,2,2,0,4,1,0.0,0.0,60.0,38,<=50K
535,86,3,113453.0,12,14.0,2,9,5,4,0,0.0,0.0,30.0,38,<=50K
536,110,3,162238.0,11,9.0,6,13,1,4,1,0.0,0.0,45.0,38,<=50K
537,100,3,98779.0,15,10.0,2,2,0,4,1,5178.0,0.0,40.0,38,>50K
538,108,3,165001.0,11,9.0,2,13,0,4,1,0.0,0.0,60.0,38,>50K
539,74,3,78528.0,1,7.0,4,7,3,4,1,0.0,0.0,20.0,38,<=50K
540,111,3,353881.0,5,4.0,2,13,0,4,1,0.0,0.0,50.0,38,<=50K
541,91,3,251396.0,9,13.0,2,9,0,4,1,0.0,0.0,50.0,38,>50K
542,93,3,178100.0,9,13.0,0,3,1,4,0,0.0,0.0,40.0,38,>50K
543,78,3,416165.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,<=50K
544,101,3,177536.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,8,>50K
545,94,3,203717.0,9,13.0,2,4,0,4,1,0.0,0.0,60.0,38,<=50K
546,104,3,107231.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
547,91,3,106448.0,8,11.0,2,7,0,4,1,0.0,0.0,40.0,38,<=50K
548,77,3,196816.0,8,11.0,2,2,2,4,1,0.0,0.0,50.0,38,<=50K
549,93,5,191342.0,11,9.0,2,2,0,1,1,0.0,0.0,60.0,29,>50K
550,74,3,170194.0,1,7.0,4,11,3,4,1,0.0,0.0,25.0,38,<=50K
551,82,3,113587.0,0,6.0,0,6,3,4,1,0.0,0.0,35.0,38,<=50K
552,104,4,72425.0,9,13.0,2,2,0,4,1,0.0,0.0,50.0,38,<=50K
553,107,3,217480.0,15,10.0,5,0,1,2,1,8614.0,0.0,40.0,38,>50K
554,108,3,120914.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,<=50K
555,88,6,33945.0,9,13.0,2,4,0,4,1,0.0,0.0,40.0,38,>50K
556,95,5,199753.0,9,13.0,2,7,0,4,1,0.0,0.0,60.0,38,<=50K
557,107,3,144284.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
558,110,3,53833.0,9,13.0,2,11,0,4,1,0.0,0.0,50.0,38,<=50K
559,77,3,151158.0,15,10.0,4,9,1,4,0,0.0,0.0,25.0,38,<=50K
560,99,3,125577.0,11,9.0,5,0,4,2,0,0.0,0.0,40.0,38,<=50K
561,88,3,242323.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,<=50K
562,87,6,195181.0,12,14.0,2,9,0,4,1,0.0,0.0,35.0,38,>50K
563,129,3,145748.0,11,9.0,2,9,0,4,1,0.0,0.0,8.0,38,<=50K
564,82,3,341672.0,15,10.0,4,0,2,1,1,0.0,0.0,60.0,18,<=50K
565,91,3,116369.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,<=50K
566,129,3,113446.0,4,3.0,2,3,0,4,1,0.0,0.0,54.0,38,>50K
567,81,5,121285.0,9,13.0,4,11,1,4,0,0.0,0.0,40.0,38,<=50K
568,114,5,25124.0,8,11.0,2,4,0,4,1,0.0,2377.0,65.0,38,<=50K
569,88,3,182274.0,11,9.0,5,7,3,4,0,0.0,0.0,37.0,38,<=50K
570,84,3,103548.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,<=50K
571,97,5,38434.0,12,14.0,4,11,1,4,0,0.0,0.0,30.0,38,<=50K
572,109,5,317313.0,11,9.0,2,2,0,4,1,0.0,0.0,48.0,38,<=50K
573,105,3,177543.0,11,9.0,5,0,4,4,0,0.0,0.0,35.0,38,<=50K
574,111,3,139834.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,>50K
575,85,3,118478.0,15,10.0,2,0,5,4,0,7298.0,0.0,50.0,38,>50K
576,84,5,147951.0,8,11.0,2,4,0,4,1,0.0,0.0,80.0,38,<=50K
577,100,3,201734.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,<=50K
578,97,3,198196.0,12,14.0,2,3,0,4,1,0.0,0.0,45.0,38,>50K
579,82,3,141876.0,8,11.0,2,11,0,4,1,3103.0,0.0,45.0,38,>50K
580,79,3,325179.0,11,9.0,2,11,0,4,1,0.0,0.0,40.0,38,>50K
581,93,5,143774.0,9,13.0,2,9,5,4,0,0.0,0.0,40.0,10,>50K
582,79,3,152328.0,9,13.0,4,9,3,4,1,13550.0,0.0,50.0,38,>50K
583,89,3,479600.0,15,10.0,4,7,4,2,0,0.0,0.0,40.0,38,<=50K
584,100,3,180599.0,11,9.0,4,2,3,4,1,0.0,0.0,40.0,38,>50K
585,77,3,448026.0,15,10.0,4,10,3,4,1,2907.0,0.0,30.0,38,<=50K
586,92,3,300333.0,1,7.0,2,3,0,4,1,0.0,0.0,40.0,4,<=50K
587,100,1,184105.0,9,13.0,2,0,0,4,1,5013.0,0.0,40.0,38,<=50K
588,79,3,202084.0,11,9.0,4,7,4,2,0,0.0,0.0,40.0,38,<=50K
589,82,3,29515.0,11,9.0,0,3,3,4,1,0.0,0.0,40.0,38,<=50K
590,88,3,247328.0,4,3.0,4,7,1,4,1,0.0,0.0,40.0,25,<=50K
591,87,3,188246.0,15,10.0,2,5,0,4,1,0.0,0.0,40.0,38,>50K
592,106,1,105788.0,11,9.0,5,3,4,2,0,6497.0,0.0,35.0,38,<=50K
593,74,4,352640.0,15,10.0,4,0,3,4,0,0.0,0.0,20.0,38,<=50K
594,105,3,132576.0,9,13.0,2,3,0,4,1,0.0,0.0,50.0,38,>50K
595,115,3,128829.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,<=50K
596,94,3,93140.0,11,9.0,5,6,4,2,0,0.0,0.0,28.0,38,<=50K
597,106,4,155965.0,15,10.0,2,11,0,4,1,0.0,0.0,55.0,38,<=50K
598,107,4,335902.0,15,10.0,2,2,0,4,1,0.0,1672.0,55.0,38,<=50K
599,78,3,158522.0,15,10.0,4,6,3,1,1,0.0,0.0,35.0,38,<=50K
600,110,3,174806.0,11,9.0,2,6,5,4,0,0.0,0.0,40.0,38,>50K
601,93,3,32207.0,11,9.0,4,13,1,4,1,0.0,0.0,40.0,38,<=50K
602,87,3,43607.0,9,13.0,6,0,4,4,1,0.0,0.0,60.0,38,<=50K
603,123,6,168224.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,<=50K
604,99,3,180318.0,1,7.0,5,9,2,4,1,0.0,0.0,40.0,38,<=50K
